student_id,year,semester,institution,course_number,credits,grade,course_description,department,course_title,record_source
4776343,2019,SUMMER,utexas,HIS315K,3,A,Survey of United States history from the colonial period through the Civil War.,HIS,HIS315K,raw_cleaned
4776343,2020,FALL,utexas,CH301,3,CR,"First semester general chemistry for science and engineering students, covering atomic structure, bonding, stoichiometry, and thermochemistry.",CH,General Chemistry I,raw_cleaned
4776343,2020,FALL,utexas,HIS315L,3,CR,Survey of United States history since the Civil War. Three lecture hours or two lecture hours and one discussion hour a week for one semester.,HIS,HIS315L,raw_cleaned
4776343,2020,FALL,utexas,M408C,4,CR,"Introduction to the theory and applications of differential and integral calculus of functions of one variable; topics include limits, continuity, differentiation, the mean value theorem and its applications, integration, the fundamental theorem of calculus, and transcendental functions.",M,M408C,raw_cleaned
4776343,2020,FALL,utexas,ME302,3,A-,"Orientation to mechanical engineering problem solving, design process, and professional tools.",ME,Introduction to Engineering Design and Graphics,raw_cleaned
4776343,2020,FALL,utexas,RHE306,3,CR,An introductory writing course that includes instruction in practical reasoning and the principles of rhetoric.,RHE,RHE306,raw_cleaned
4776343,2020,FALL,utexas,UGS303,3,CR,"Seminar-style course emphasizing critical thinking, writing, and interdisciplinary exploration.",UGS,First-Year Signature Course,raw_cleaned
4776343,2020,SPRING,utexas,GOV306C,3,A,"Develop an understanding of the Texas constitution, structure and powers of state and local government, federalism and inter-governmental relations, political participation, the election process, public policy, and the political culture of Texas.",GOV,GOV306C,raw_cleaned
4776343,2020,SPRING,utexas,M301,3,A,"Subjects include a brief review of elementary algebra; linear, quadratic, exponential, and logarithmic functions; polynomials; systems of linear equations; applications.",M,M301,raw_cleaned
4776343,2021,FALL,utexas,EM306,3,C,"Forces, moments, equilibrium, and engineering analysis of rigid bodies.",EM,Statics,raw_cleaned
4776343,2021,FALL,utexas,GE204J,2,CR,Restricted to engineering majors. Development of problem-solving skills in the material covered in Mathematics 427J.,GE,GE204J,raw_cleaned
4776343,2021,FALL,utexas,GE209C,2,CR,"Restricted to engineering majors. Development of problem-solving skills in the material covered in Engineering Mechanics 306. For each semester hour of credit earned, two hours of supplemental instruction a week for one semester. May not be counted toward any engineering degree. May be repeated for credit. Offered on the pass/fail basis only. Prerequisite: Concurrent enrollment in Engineering Mechanics 306 and consent of instructor.",GE,GE209C,raw_cleaned
4776343,2021,FALL,utexas,M427J,4,B,"Differential equations, matrices, eigenvalues, and engineering applications.",M,Differential Equations with Linear Algebra,raw_cleaned
4776343,2021,FALL,utexas,ME316T,3,C-,"Properties, heat and work, the first and second laws of thermodynamics, thermodynamic processes, and introduction to ideal power cycles.",ME,Thermodynamics,raw_cleaned
4776343,2021,SPRING,utexas,ANT318L,3,B+,"Mexican American cultural distinctiveness in the areas of social organization, child rearing, food culture, folklore, language, and religion.",ANT,ANT318L,raw_cleaned
4776343,2021,SPRING,utexas,ARC308,3,B+,"Introduction to the social contexts, potential, and consequences of architecture and interior design.",ARC,ARC308,raw_cleaned
4776343,2021,SPRING,utexas,M408D,4,B,"Calculus sequence covering series, vectors, partial derivatives, and multiple integrals.",M,Calculus II,raw_cleaned
4776343,2021,SPRING,utexas,PHY103M,1,B-,"Two laboratory hours a week for one semester. Only one of the following may be counted: Physics 101L, 102M, 103M, 105M, 117M. Prerequisite: Credit with a grade of at least C- or registration for Physics 303K.",PHY,PHY103M,raw_cleaned
4776343,2021,SPRING,utexas,PHY303K,3,C+,"A general survey of physics; primarily laws of motion, heat, and wave phenomena.",PHY,PHY303K,raw_cleaned
4776343,2021,SUMMER,utexas,PHY103N,1,A,"Two laboratory hours and one discussion hour a week for one semester. Only one of the following may be counted:_hysics 102N,?03N,?05N,?16L,?17N. Prerequisite: Credit with a grade of at least C- or registration for_hysics 303L.",PHY,PHY103N,raw_cleaned
4776343,2021,SUMMER,utexas,PHY303K,3,A,"A general survey of physics; primarily laws of motion, heat, and wave phenomena.",PHY,PHY303K,raw_cleaned
4776343,2021,SUMMER,utexas,PHY303L,3,A,"Electricity and magnetism, optics, and atomic phenomena.",PHY,PHY303L,raw_cleaned
4776343,2022,FALL,utexas,E316M,3,A,"Introduction to masterpieces of the American literary tradition, emphasizing historical, generic, and thematic connections.",E,E316M,raw_cleaned
4776343,2022,FALL,utexas,ME130L,1,A-,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems.",ME,Experimental Fluid Mechanics,raw_cleaned
4776343,2022,FALL,utexas,ME330,3,B,"Fluid properties, conservation laws, internal and external flow, and engineering fluid systems.",ME,Fluid Mechanics,raw_cleaned
4776343,2022,FALL,utexas,ME333T,3,A,"Professional communication skills for engineers, with emphasis on research, writing, and oral presentation on topics of social and technical significance in engineering.",ME,ME333T,raw_cleaned
4776343,2022,FALL,utexas,ME335,3,A-,"Fundamentals of probability, distribution theory, data analysis and statistics, interval estimation, hypothesis testing, and statistical quality control.",ME,Engineering Statistics,raw_cleaned
4776343,2022,FALL,utexas,ME366L,3,A-,"Formulation and solution of operations research models requiring optimization, simulation, and stochastic system analysis.",ME,Operations Research Models,raw_cleaned
4776343,2022,SPRING,utexas,EM319,3,C,"Stress, strain, deformation, torsion, and failure concepts for engineering materials and structures.",EM,Mechanics of Solids,raw_cleaned
4776343,2022,SPRING,utexas,M427L,4,A,Multivariable methods and mathematical tools used in applied engineering analysis.,M,Advanced Calculus for Applications,raw_cleaned
4776343,2022,SPRING,utexas,ME314D,3,C+,Kinematics and kinetics of particles and rigid bodies with engineering applications.,ME,Dynamics,raw_cleaned
4776343,2022,SPRING,utexas,ME318M,3,A-,"Applied numerical analysis, programming of computational algorithms using mathematical software, and applications of computational methods to mechanical engineering problems.",ME,Programming and Engineering Computational Methods,raw_cleaned
4776343,2022,SUMMER,utexas,MEN134L,1,A,Hands-on experiments in materials science and engineering topics and microstructure-property relationships discussed in Mechanical Engineering 334.,MEN,MEN134L,raw_cleaned
4776343,2022,SUMMER,utexas,MEN334,3,B,"Fundamental aspects of the structure, properties, and behavior of engineering materials. Three lecture hours a week for one semester. Prerequisite:_hemistry 301_ith a grade of at least C- and credit or registration for_echanical Engineering 134L,_hysics 303L_r?16,?03N_r?16L, and_ngineering Mechanics 319.",MEN,MEN334,raw_cleaned
4776343,2023,FALL,utexas,ME144L,1,B,"Modeling of engineering systems, digital simulation, system identification, frequency response, feedback control principles, and hands-on experimentation.",ME,Dynamic Systems and Controls Laboratory,raw_cleaned
4776343,2023,FALL,utexas,ME336P,3,A-,Introduces the many different aspects and applications of nuclear and radiation engineering with introductory laboratory exposure.,ME,Concepts in Nuclear and Radiation Engineering,raw_cleaned
4776343,2023,FALL,utexas,ME344,3,A-,"Lumped physical system models; electrical, fluid, mechanical, and thermal system analysis; linear system transient and steady-state behavior; introduction to feedback control.",ME,Dynamic Systems and Controls,raw_cleaned
4776343,2023,SPRING,utexas,ME139L,1,B,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems.",ME,Experimental Heat Transfer,raw_cleaned
4776343,2023,SPRING,utexas,ME140L,1,A,"Laboratory work in electronics, instrumentation, and electromechanical system integration.",ME,Mechatronics Laboratory,raw_cleaned
4776343,2023,SPRING,utexas,ME338,3,B,Analysis for the design and manufacture of basic mechanical elements and their role in the design of machines.,ME,Machine Elements,raw_cleaned
4776343,2023,SPRING,utexas,ME339,3,B+,"Conduction, convection, radiation, and heat exchanger fundamentals.",ME,Heat Transfer,raw_cleaned
4776343,2023,SPRING,utexas,ME340,3,A-,"Circuits, sensors, actuators, feedback, and integration of electronics with mechanical systems.",ME,Mechatronics,raw_cleaned
4776343,2023,SPRING,utexas,ME367S,3,B+,"Same as Operations Research and Industrial Engineering 367. Basic concepts of discrete-event simulation. Statistical input and output analysis. Application of simulation software. Modeling of systems under uncertainty. Prerequisite: For engineering majors, Mechanical Engineering 318M with a grade of at least C-, Mechanical Engineering 335 or the equivalent; for non-engineering majors, upper-division standing and written consent of instructor.",ME,ME367S,raw_cleaned
4776343,2023,SUMMER,utexas,MES353,3,B+,"Evaluating the financial impact of engineering decisions. Comparing alternatives with cash flow analysis considering rate of return, inflation, and taxes, with emphasis on analyzing risk. Managing complex projects with activity scheduling and resource allocation considering cash flows. Methods include probabilistic analysis and simulation. Three lecture hours and two discussion hours a week for one semester. Prerequisite: Mechanical Engineering 335 with a grade of at least C-.",MES,MES353,raw_cleaned
4776343,2023,SUMMER,utexas,MEW366J,3,A,"An examination of structured methodologies for designing mechanical systems; reverse engineering/redesign projects and conceptual design projects. Three lecture hours and two laboratory hours a week for one semester. Prerequisite: The following coursework with a grade of at least C- in each: Mechanical Engineering 302, 330, 130L, 335, 338, 339, 139L, 340, and 140L; one of the following with a grade of at least C-: Mechanical Engineering 333H, 333T, Aerospace Engineering 333T, Biomedical Engineering 333T, Chemical Engineering 333T, Civil Engineering 333T, Electrical Engineering 333T, or Petroleum and Geosystems Engineering.",MEW,MEW366J,raw_cleaned
4776343,2024,SPRING,utexas,BIO311C,3,CR,"Introduction to biological energy transformation, cell structure and physiology, and gene expression.",BIO,BIO311C,raw_cleaned
4776343,2024,SPRING,utexas,ME266K,2,,"Creative design, analysis, selection, development, and fabrication of engineering components and systems. Development of team project with faculty adviser and sponsoring engineer.",ME,ME266K,raw_cleaned
4776343,2024,SPRING,utexas,ME266P,2,,Development of individual team project in association with faculty adviser and sponsoring project engineer.,ME,ME266P,raw_cleaned
4776343,2024,SPRING,utexas,ME379M,3,,Special topics course that can cover emerging mechanical engineering themes.,ME,Special Topics in Mechanical Engineering,raw_cleaned
